I,Q,A
4474,"¿Qué artículo prohíbe la esclavitud y la trata de personas en Bolivia?","El Artículo 15 prohíbe la esclavitud y la trata de personas, garantizando que ninguna persona pueda ser sometida a servidumbre. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4475,"¿Qué artículo establece la prohibición de la tortura y de tratos inhumanos?","El Artículo 15 establece que nadie será torturado ni sufrirá tratos crueles, inhumanos, degradantes o humillantes. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4476,"¿Qué artículo reconoce el derecho a la privacidad y a la honra de las personas?","El Artículo 21 reconoce el derecho a la privacidad, intimidad, honra, honor, propia imagen y dignidad de las personas. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4477,"¿Qué artículo menciona el deber del Estado de promover la interculturalidad?","El Artículo 10 menciona que Bolivia, como Estado pacifista, promueve la cooperación y la interculturalidad entre los pueblos de la región y del mundo. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4478,"¿Qué artículo señala que toda persona tiene derecho a la petición y a recibir una respuesta?","El Artículo 24 señala que toda persona tiene derecho a la petición de manera individual o colectiva y a recibir una respuesta formal y pronta. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4479,"¿Qué artículo establece el derecho de las personas a ser informadas sobre los motivos de su detención?","El Artículo 23 establece que toda persona tiene derecho a ser informada de los motivos de su detención en el momento en que se le prive de su libertad. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4480,"¿Qué artículo menciona que las leyes bolivianas se aplican a todas las personas en el territorio?","El Artículo 14 menciona que las leyes bolivianas se aplican a todas las personas, naturales o jurídicas, bolivianas o extranjeras, en el territorio boliviano. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4481,"¿Qué artículo garantiza el derecho al voto universal y secreto a partir de los 18 años?","El Artículo 26 garantiza el derecho al voto igual, universal, directo, secreto y obligatorio a partir de los dieciocho años cumplidos. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4482,"¿Qué artículo prohíbe la discriminación en razón de discapacidad o condición económica?","El Artículo 14 prohíbe toda forma de discriminación, incluyendo la fundada en razón de discapacidad o condición económica. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4483,"¿Qué artículo establece que la soberanía emana del pueblo boliviano?","El Artículo 7 establece que la soberanía reside en el pueblo boliviano y se ejerce de forma directa y delegada. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4484,"¿Qué artículo menciona la obligación del Estado de garantizar el acceso al trabajo?","El Artículo 9 menciona que uno de los fines del Estado es garantizar el acceso de las personas al trabajo. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4485,"¿Qué artículo se refiere al derecho de las personas a vivir en un hábitat digno?","El Artículo 19 se refiere al derecho de toda persona a un hábitat y vivienda adecuada que dignifique la vida familiar y comunitaria. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4486,"¿Qué artículo establece que la capital de Bolivia es Sucre?","El Artículo 6 establece que la capital de Bolivia es Sucre. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4487,"¿Qué establece el Artículo 30 sobre las naciones y pueblos indígena originario campesinos?","El Artículo 30 establece que las naciones y pueblos indígena originario campesinos son colectividades humanas que comparten identidad cultural, idioma, tradición histórica, instituciones, territorialidad y cosmovisión, cuya existencia es anterior a la invasión colonial española. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4488,"¿Qué derechos garantiza el Artículo 30 a las naciones y pueblos indígena originario campesinos?","El Artículo 30 garantiza derechos como la libre determinación, la titulación colectiva de tierras, la protección de sus lugares sagrados, y la gestión territorial indígena autónoma, entre otros. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4489,"¿Qué derecho relacionado con la territorialidad menciona el Artículo 30?","El Artículo 30 menciona el derecho a la libre determinación y territorialidad para las naciones y pueblos indígena originario campesinos. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4490,"¿Qué establece el Artículo 30 sobre la consulta previa obligatoria?","El Artículo 30 establece que se debe respetar y garantizar el derecho a la consulta previa obligatoria en el caso de explotación de recursos naturales no renovables en el territorio de las naciones y pueblos indígena originario campesinos. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4491,"¿Qué derecho tienen las naciones y pueblos indígena originario campesinos sobre la propiedad intelectual según el Artículo 30?","El Artículo 30 establece que las naciones y pueblos indígena originario campesinos tienen derecho a la propiedad intelectual colectiva de sus saberes, ciencias y conocimientos. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4492,"¿Qué establece el Artículo 31 sobre los pueblos indígenas en peligro de extinción?","El Artículo 31 establece que los pueblos indígenas en peligro de extinción, en aislamiento voluntario y no contactados serán protegidos y respetados en sus formas de vida individual y colectiva. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4493,"¿Qué derechos tienen los pueblos indígenas en aislamiento según el Artículo 31?","El Artículo 31 indica que los pueblos indígenas en aislamiento tienen derecho a mantenerse en esa condición y a la delimitación y consolidación legal del territorio que ocupan. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4494,"¿Qué derechos se mencionan en el Artículo 32 para el pueblo afroboliviano?","El Artículo 32 establece que el pueblo afroboliviano goza de los derechos económicos, sociales, políticos y culturales reconocidos en la Constitución para las naciones y pueblos indígena originario campesinos. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4495,"¿Qué derecho al medio ambiente menciona el Artículo 33?","El Artículo 33 menciona que todas las personas tienen derecho a un medio ambiente saludable, protegido y equilibrado, permitiendo su desarrollo normal y permanente. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4496,"¿Quiénes están facultados para defender el derecho al medio ambiente según el Artículo 34?","El Artículo 34 establece que cualquier persona, a título individual o en representación de una colectividad, está facultada para ejercitar acciones legales en defensa del derecho al medio ambiente. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4497,"¿Qué obligaciones tiene el Estado respecto a la salud según el Artículo 35?","El Artículo 35 establece que el Estado, en todos sus niveles, debe proteger el derecho a la salud mediante políticas públicas orientadas a mejorar la calidad de vida y el acceso gratuito a los servicios de salud. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4498,"¿Qué establece el Artículo 36 sobre el acceso al seguro de salud?","El Artículo 36 establece que el Estado garantizará el acceso al seguro universal de salud. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4499,"¿Qué derechos y responsabilidades sobre la salud menciona el Artículo 37?","El Artículo 37 menciona que el Estado tiene la obligación de garantizar y sostener el derecho a la salud, priorizando la promoción de la salud y la prevención de enfermedades. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4500,"¿Qué establece el Artículo 38 sobre la propiedad de los bienes y servicios de salud?","El Artículo 38 establece que los bienes y servicios públicos de salud son propiedad del Estado y no podrán ser privatizados ni concesionados. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4501,"¿Qué se menciona en el Artículo 39 sobre la calidad del servicio de salud?","El Artículo 39 establece que el Estado reconocerá y garantizará el servicio de salud público y privado, regulando y vigilando la calidad de atención mediante auditorías médicas. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4502,"¿Qué establece el Artículo 40 sobre la participación en la gestión del sistema de salud?","El Artículo 40 establece que el Estado garantizará la participación de la población organizada en la toma de decisiones y en la gestión de todo el sistema público de salud. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4503,"¿Qué derechos relacionados con los medicamentos menciona el Artículo 41?","El Artículo 41 establece que el Estado garantizará el acceso a medicamentos y priorizará la producción y el fomento de medicamentos genéricos, sin restricciones por derechos de propiedad intelectual. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4504,"¿Qué responsabilidad tiene el Estado respecto a la medicina tradicional según el Artículo 42?","El Artículo 42 menciona que el Estado tiene la responsabilidad de promover y garantizar el respeto, uso, investigación y práctica de la medicina tradicional de los pueblos indígena originario campesinos. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4505,"¿Qué derecho establece el Artículo 43 respecto a las donaciones y trasplantes de órganos?","El Artículo 43 establece que la ley regulará las donaciones o trasplantes de células, tejidos u órganos bajo los principios de humanidad, solidaridad, oportunidad, gratuidad y eficiencia. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4506,"¿Qué establece el Artículo 44 sobre el consentimiento en intervenciones médicas?","El Artículo 44 establece que ninguna persona será sometida a una intervención quirúrgica, examen médico o de laboratorio sin su consentimiento o el de terceros legalmente autorizados, salvo en casos de peligro inminente para su vida. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4507,"¿Qué derechos tienen las bolivianas y los bolivianos respecto a la seguridad social según el Artículo 45?","El Artículo 45 establece que todas las bolivianas y bolivianos tienen derecho a acceder a la seguridad social bajo los principios de universalidad, integralidad, equidad y solidaridad. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4508,"¿Qué derecho garantiza el Estado en el Artículo 45 para las mujeres durante el embarazo?","El Artículo 45 garantiza a las mujeres una maternidad segura, con asistencia y protección especial del Estado durante el embarazo, parto y el período posnatal. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4509,"¿Qué derecho al trabajo se menciona en el Artículo 46?","El Artículo 46 menciona que toda persona tiene derecho a un trabajo digno, seguro y con una remuneración justa y equitativa, asegurando una existencia digna para sí misma y su familia. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4510,"¿Qué establece el Artículo 47 sobre las actividades económicas?","El Artículo 47 establece que toda persona tiene derecho a dedicarse al comercio, la industria o cualquier actividad económica lícita en condiciones que no perjudiquen al bien colectivo. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4511,"¿Qué establece el Artículo 48 sobre las disposiciones sociales y laborales?","El Artículo 48 establece que las disposiciones sociales y laborales son de cumplimiento obligatorio y se deben interpretar bajo los principios de protección a los trabajadores. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4512,"¿Qué se menciona en el Artículo 48 sobre los derechos laborales y su renuncia?","El Artículo 48 establece que los derechos y beneficios laborales reconocidos a favor de los trabajadores no pueden ser renunciados y son nulas las convenciones contrarias a estos derechos. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4513,"¿Qué garantía se establece en el Artículo 48 sobre los salarios devengados?","El Artículo 48 establece que los salarios devengados, derechos laborales, beneficios sociales y aportes a la seguridad social no pagados tienen privilegio y preferencia sobre otras deudas y son inembargables. CONSTITUCIÓN POLÍTICA DEL ESTADO."
